0,1,2,3,4
0.7650716806443738,0.0,0.0,0.40320165513379524,0.0
0.0,0.7575860944353854,0.0,0.0,0.0
0.0,0.0,0.7575860944353854,0.0,0.0
0.21281781492005128,0.0,0.0,0.8076399551381689,0.0
0.0,0.0,0.0,0.0,0.8424449998855796
